Km,Owner Type,Seats,No Of Cylinder,Max Power Delivered,Max Torque Delivered,Listed Price,Car Age,Usage Type,Car Size,Is Turbo,Is Advanced Engine,City Freq,Brand Category_Commercial,Brand Category_Luxury,Brand Category_Mid,Brand Category_Other,Brand Category_Premium,Brand Category_Ultra_Luxury,Fuel_diesel,Fuel_electric,Fuel_lpg,Fuel_petrol,Car Segment_Other,Car Segment_SUV,Car Segment_Sedan,Transmission_manual,Drive Type_4wd,Drive Type_4x2,Drive Type_awd,Drive Type_fwd,Drive Type_rwd,Gear Type_CVT,Gear Type_Direct,Gear Type_Manual
47479.0,4.0,5,4,103.3,145.0,190000,16,1.0,12.0747325,0,1,4821,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
62505.0,2.0,5,4,91.1,130.0,600000,9,1.0,11.5350345,0,1,4821,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
23288.0,1.0,5,3,67.04,90.0,300000,11,1.0,9.1468585,0,0,4821,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
43772.0,1.0,5,4,91.1,130.0,650000,9,1.0,11.5350345,0,1,4821,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
24239.0,1.0,5,4,85.8,114.0,432149,13,1.0,10.529721375,0,1,4821,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
96558.0,3.0,5,4,85.8,114.0,240000,16,2.0,10.110744,0,0,4821,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8888.0,1.0,5,3,67.04,90.0,300000,12,0.0,9.1468585,0,0,4821,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
67534.0,3.0,5,4,81.8,113.0,500000,9,1.0,10.500957375,0,1,4821,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9511.0,2.0,6,4,103.2,138.0,1125000,5,0.0,13.4127875,0,0,4821,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
76637.0,1.0,5,3,67.1,90.0,240000,15,1.0,9.1366925,0,0,4821,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
35548.0,1.0,5,4,83.1,115.0,700000,7,1.0,10.52662525,0,1,4821,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
56153.0,2.0,5,3,67.1,90.0,205000,14,1.0,8.58429,0,0,4821,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
35086.0,2.0,5,4,85.8,114.0,230099,16,1.0,10.27404,0,0,4821,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7310.0,2.0,5,4,81.8,113.0,500000,6,0.0,10.193472,0,0,4821,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
33192.0,1.0,5,4,81.8,113.0,675000,7,1.0,10.500957375,0,1,4821,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
66544.0,2.0,5,4,85.8,114.0,135000,17,1.0,10.756512,0,0,4821,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
33988.0,1.0,5,4,85.8,114.0,500000,12,1.0,10.529721375,0,1,4821,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
40109.0,1.0,5,3,67.1,90.0,200000,14,1.0,7.79567,0,0,4821,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
28521.0,1.0,5,4,81.8,113.0,534075,7,1.0,9.9178425,0,0,4821,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
70322.0,2.0,5,3,47.3,69.0,230000,11,1.0,7.46136125,0,0,4821,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
64719.0,1.0,5,4,81.8,113.0,650000,9,1.0,10.500957375,0,1,4821,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9756.0,1.0,6,4,103.2,138.0,950000,6,0.0,13.4127875,0,0,4821,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
93000.0,2.0,5,4,103.3,145.0,250000,15,2.0,12.152634,0,1,2856,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
60469.0,1.0,5,4,91.1,130.0,575000,12,1.0,11.5350345,0,1,378,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
13115.0,1.0,5,4,81.8,113.0,650000,8,0.0,10.500957375,0,1,4821,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
26588.0,1.0,5,4,81.8,113.0,509482,9,1.0,9.973535,0,1,4821,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
44102.0,1.0,5,4,91.1,130.0,421000,11,1.0,11.5350345,0,1,4821,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
72896.0,2.0,5,4,85.8,114.0,240000,15,1.0,10.756512,0,0,4821,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
41589.0,1.0,5,3,67.04,90.0,431780,10,1.0,9.505849125,0,0,4821,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
52258.0,2.0,5,4,83.1,115.0,550000,10,1.0,10.52662525,0,1,4821,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
100149.0,1.0,5,3,67.0,84.0,100000,19,2.0,9.28650461353987,0,0,4821,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
82433.0,2.0,5,4,104.68,145.0,100000,19,2.0,12.2305355,0,0,4821,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
48000.0,1.0,5,4,91.1,130.0,575000,11,1.0,11.5350345,0,1,2856,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
63360.0,1.0,5,4,88.2,11.5,400000,19,1.0,9.722232,0,0,4821,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
53041.0,1.0,5,4,85.8,114.0,240000,15,1.0,10.756512,0,0,4821,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
32687.0,1.0,5,4,81.8,113.0,500000,7,1.0,9.973535,0,1,4821,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11579.0,1.0,5,4,81.8,113.0,694688,5,0.0,10.52662525,0,1,4821,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
76836.0,1.0,5,3,46.3,62.0,120000,17,1.0,7.5264825,0,0,4821,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2310.0,1.0,5,3,67.04,90.0,450000,8,0.0,9.1468585,0,0,4821,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
40331.0,3.0,5,4,83.1,115.0,450000,10,1.0,10.52662525,0,1,4821,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
579.0,1.0,5,4,88.5,113.0,682000,4,0.0,10.20674475,0,0,4821,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
14048.0,1.0,5,4,81.8,113.0,650000,7,0.0,10.193472,0,0,4821,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11000.0,1.0,5,4,103.26,138.0,1095000,5,0.0,11.727722,0,0,2856,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
16373.0,1.0,5,3,67.04,90.0,400000,10,0.0,9.1468585,0,0,4821,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
160666.5,1.0,5,4,85.8,114.0,120000,17,2.0,10.110744,0,0,4821,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8932.0,1.0,5,4,81.8,113.0,780000,4,0.0,10.52662525,0,1,4821,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
89910.0,1.0,5,3,47.3,69.0,190000,11,2.0,7.46136125,0,0,4821,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
56163.0,1.0,5,3,67.04,90.0,325000,12,1.0,9.1468585,0,0,4821,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
18887.0,1.0,5,4,85.8,114.0,500000,12,0.0,10.529721375,0,1,4821,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
30814.0,2.0,5,4,104.68,145.0,150000,19,1.0,12.152634,0,0,4821,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
62173.0,1.0,5,4,91.1,130.0,550000,10,1.0,11.5350345,0,1,4821,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9617.0,1.0,5,4,88.5,113.0,624000,5,0.0,10.500957375,0,1,4821,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
58193.0,1.0,5,3,67.04,90.0,361760,12,1.0,9.505849125,0,0,4821,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
52155.0,2.0,5,3,67.1,90.0,200000,16,1.0,9.0144625,0,0,4821,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
880.0,1.0,5,3,67.1,90.0,300000,16,0.0,9.1366925,0,0,4821,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
29135.0,2.0,5,3,46.3,62.0,102034,18,1.0,7.5264825,0,0,4821,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
79211.0,1.0,5,3,67.05,90.0,475000,9,1.0,9.9178425,0,0,103,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
55777.0,1.0,5,4,83.1,115.0,590000,9,1.0,10.52662525,0,1,4821,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
82288.0,2.0,5,4,88.5,145.0,50000,21,2.0,8.997226875,0,0,4821,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
31000.0,1.0,5,4,81.8,113.0,624000,8,1.0,10.500957375,0,1,2856,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
30885.0,1.0,5,4,91.1,130.0,700000,9,1.0,11.5350345,0,1,4821,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
64727.0,1.0,5,4,91.1,130.0,675000,10,1.0,11.5350345,0,1,378,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
66882.0,2.0,5,4,83.1,115.0,550000,9,1.0,10.52662525,0,1,4821,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
95879.0,2.0,5,3,67.04,90.0,350000,12,2.0,9.505849125,0,0,4821,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
21794.0,2.0,5,3,67.1,90.0,250000,15,1.0,9.0144625,0,0,4821,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
53421.0,1.0,5,4,103.25,138.0,875000,8,1.0,11.5350345,0,1,4821,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
88518.0,1.0,5,4,85.8,114.0,180000,16,2.0,10.756512,0,0,4821,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
160666.5,1.0,5,3,67.1,90.0,150000,15,2.0,9.1366925,0,0,4821,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
24277.0,1.0,5,3,67.1,90.0,150000,16,1.0,8.46945,0,0,4821,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
78027.0,3.0,5,4,104.68,145.0,100000,18,1.0,12.2305355,0,0,4821,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
84355.0,3.0,5,3,67.0,84.0,100000,20,2.0,9.1366925,0,0,4821,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
60334.0,1.0,5,4,83.1,115.0,550000,10,1.0,10.52662525,0,1,4821,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
76298.0,2.0,5,3,67.04,90.0,340000,12,1.0,9.1468585,0,0,4821,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
51563.0,2.0,5,4,81.8,113.0,450000,11,1.0,10.193472,0,0,4821,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
32584.0,2.0,5,4,104.68,145.0,250000,18,1.0,12.152634,0,0,4821,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
94912.0,1.0,5,3,67.1,90.0,220000,15,2.0,9.0144625,0,0,4821,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
58302.0,2.0,5,4,104.68,145.0,130000,18,1.0,12.2305355,0,0,4821,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
30662.0,1.0,6,4,103.2,138.0,1300000,5,1.0,13.4127875,0,0,4821,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
49881.0,1.0,5,4,83.1,115.0,570000,10,1.0,10.52662525,0,1,4821,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
86184.0,1.0,5,3,67.1,90.0,185000,14,2.0,7.79567,0,0,4821,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
40534.0,1.0,5,3,67.1,90.0,155000,14,1.0,8.46945,0,0,4821,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
49201.0,2.0,5,3,67.1,90.0,130000,16,1.0,8.46945,0,0,4821,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
56935.0,3.0,5,3,67.1,90.0,150000,15,1.0,7.79567,0,0,4821,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
22985.0,1.0,5,4,81.8,113.0,525000,7,1.0,9.9178425,0,0,4821,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
64830.0,2.0,5,3,67.04,90.0,343172,11,1.0,9.1468585,0,0,4821,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
128182.0,1.0,5,3,46.3,62.0,120000,18,2.0,7.5264825,0,0,4821,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6666.0,1.0,5,4,81.8,113.0,810000,5,0.0,10.52662525,0,1,4821,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
23774.0,1.0,5,4,83.1,115.0,630000,8,1.0,10.52662525,0,1,4821,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
51000.0,2.0,5,3,67.1,90.0,180000,15,1.0,7.79567,0,0,2856,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
113374.0,1.0,5,3,67.1,90.0,280000,14,2.0,9.0144625,0,0,4821,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4911.0,1.0,5,3,67.05,90.0,550000,5,0.0,9.9178425,0,0,4821,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
32540.0,1.0,5,3,46.3,62.0,120000,16,1.0,7.5264825,0,0,4821,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
26463.0,1.0,5,4,81.8,113.0,700000,8,1.0,10.193472,0,0,4821,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9122.0,1.0,5,3,67.05,90.0,420000,7,0.0,7.921745625,0,0,4821,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
104192.0,1.0,5,4,85.8,114.0,310000,13,2.0,10.529721375,0,1,4821,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
54233.0,1.0,5,4,85.8,114.0,175000,16,1.0,10.110744,0,0,4821,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
84562.0,1.0,5,4,91.1,130.0,470000,11,2.0,11.5350345,0,1,4821,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
101608.0,1.0,5,3,67.1,90.0,153857,16,2.0,8.58429,0,0,4821,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
146603.0,1.0,5,4,88.2,11.5,134000,21,2.0,9.722232,0,0,4821,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
14206.0,1.0,5,4,83.1,115.0,758209,7,0.0,10.52662525,0,1,4821,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
68000.0,3.0,5,4,88.2,11.5,150000,18,1.0,9.722232,0,0,2856,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7155.0,1.0,5,3,67.05,90.0,580000,5,0.0,9.22272,0,0,4821,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
84075.0,3.0,5,4,85.8,114.0,300000,13,2.0,9.9843975,0,0,4821,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
34000.0,1.0,5,4,83.14,115.0,501000,11,1.0,10.529721375,0,1,2856,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
46000.0,1.0,5,4,103.3,145.0,325000,16,1.0,12.152634,0,1,2856,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
86889.0,2.0,5,4,85.8,114.0,160000,17,2.0,10.110744,0,0,4821,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
28078.0,1.0,5,4,81.8,113.0,750000,5,1.0,10.52662525,0,1,4821,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
99797.0,3.0,5,4,85.8,114.0,145000,18,2.0,10.756512,0,0,4821,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
98513.0,2.0,5,4,88.2,11.5,80000,21,2.0,9.722232,0,0,4821,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
40083.0,2.0,5,4,91.1,130.0,600000,9,1.0,11.5350345,0,1,4821,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
85790.0,2.0,5,4,104.68,145.0,175000,18,2.0,12.2305355,0,0,4821,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
92865.0,1.0,5,4,104.68,145.0,100000,18,2.0,12.152634,0,0,4821,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
72433.0,1.0,5,4,85.8,114.0,200000,16,1.0,10.110744,0,0,4821,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
136268.0,2.0,5,3,67.1,90.0,130000,15,2.0,7.79567,0,0,4821,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
39428.0,1.0,5,4,83.1,115.0,500000,10,1.0,10.52662525,0,1,4821,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6754.0,1.0,5,4,103.25,138.0,950000,6,0.0,11.5350345,0,0,4821,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4585.0,1.0,5,3,47.33,69.0,410000,5,0.0,7.698283125,0,0,4821,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
33289.0,2.0,5,4,81.8,113.0,500000,10,1.0,10.193472,0,0,4821,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
45910.0,1.0,5,4,74.0,190.0,666999,8,1.0,10.193472,0,0,2856,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
70257.0,1.0,5,4,88.5,200.0,829001,8,1.0,12.2424225,0,0,378,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
60000.0,1.0,5,4,88.5,200.0,800000,9,1.0,11.727722,0,0,2856,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
35000.0,1.0,5,4,88.5,200.0,875002,7,1.0,11.727722,0,0,2856,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
92000.0,1.0,5,4,74.0,190.0,425000,14,2.0,9.9843975,0,0,2856,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
49798.0,1.0,5,4,88.5,200.0,876000,8,1.0,12.2424225,0,0,2856,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
82627.0,2.0,5,4,88.5,200.0,580356,10,2.0,11.5350345,0,0,2856,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
57000.0,1.0,5,4,74.0,190.0,541000,11,1.0,10.193472,0,0,2856,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
47921.0,1.0,5,4,88.5,200.0,975000,8,1.0,11.727722,0,0,378,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
32000.0,1.0,5,4,74.0,190.0,735000,8,1.0,10.193472,0,0,2856,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
65000.0,1.0,5,4,73.9,190.0,451000,14,1.0,10.756512,0,0,2856,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
60000.0,1.0,5,4,88.5,200.0,875000,7,1.0,11.727722,0,0,2856,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
65302.0,1.0,5,4,74.0,190.0,499000,13,1.0,10.529721375,0,0,378,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
52000.0,1.0,5,4,88.5,200.0,797000,9,1.0,11.727722,0,0,2856,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
33000.0,1.0,5,4,88.5,200.0,975000,7,1.0,11.727722,0,0,2856,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
120000.0,2.0,5,4,88.8,200.0,350000,14,2.0,12.0747325,0,0,2856,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
65500.0,1.0,5,4,88.5,200.0,750000,9,1.0,11.727722,0,0,2856,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
89000.0,2.0,5,4,74.0,190.0,386000,14,2.0,9.9843975,0,0,378,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
72079.0,1.0,5,4,88.5,200.0,695000,10,1.0,12.2424225,0,0,378,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
64985.0,1.0,5,4,74.0,190.0,575000,10,1.0,10.193472,0,0,66,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
59000.0,1.0,5,4,118.0,320.0,675000,10,1.0,12.067305,0,0,2856,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
100000.0,1.0,5,4,74.0,190.0,685000,8,2.0,10.193472,0,0,2856,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
40000.0,1.0,5,4,88.5,200.0,750000,8,1.0,11.727722,0,0,2856,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
39000.0,1.0,5,4,74.0,190.0,630000,10,1.0,10.52662525,0,0,378,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
68229.0,2.0,5,4,74.0,190.0,465000,12,1.0,10.193472,0,0,378,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
62463.0,1.0,5,4,88.5,200.0,975000,8,1.0,12.2424225,0,0,2856,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
90000.0,2.0,5,4,88.5,200.0,460000,11,2.0,11.5350345,0,0,2856,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
51242.0,1.0,5,4,88.5,200.0,675000,10,1.0,11.5350345,0,0,2856,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
38000.0,1.0,5,4,88.5,200.0,750000,8,1.0,11.727722,0,0,378,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
110000.0,1.0,5,4,74.0,190.0,610000,9,2.0,10.529721375,0,0,2856,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
82500.0,1.0,5,4,88.5,200.0,850000,8,2.0,12.2424225,0,0,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
88834.0,2.0,5,4,74.0,190.0,545000,12,2.0,10.193472,0,0,378,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
40000.0,1.0,5,4,88.5,200.0,900000,8,1.0,11.727722,0,0,2856,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
53186.0,1.0,5,4,88.5,200.0,750000,8,1.0,12.2424225,0,0,4821,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
75793.0,1.0,5,4,88.5,200.0,740000,9,1.0,11.727722,0,0,378,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
46270.0,3.0,5,4,88.5,200.0,680000,9,1.0,11.727722,0,0,4821,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
35000.0,1.0,5,4,88.5,200.0,850000,8,1.0,11.727722,0,0,378,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
157935.0,1.0,5,4,73.9,190.0,225000,17,2.0,10.756512,0,0,2856,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
80000.0,1.0,5,4,88.5,200.0,850000,8,2.0,11.727722,0,0,2856,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
69123.0,1.0,5,4,73.9,190.0,529001,12,1.0,10.756512,0,0,378,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
